-2.277484520043074889e-01,-7.232968927849318941e-02,7.076217129345804824e-02,-1.883941732084715437e-01,-1.234244971996556250e+00,-7.663601088763564162e-01,-1.778907316581668896e+00,-1.569265826661124796e+00,-4.954726756160071077e-01
9.866672413347221671e-02,-5.653582806492912782e-01,2.664067213706134418e-01,-5.133305017607522336e-01,-6.725841261342647703e-01,-5.273063488212235139e-01,-8.938689107641663023e-01,-3.868299513397093770e-01,-6.526552718661362551e-01
3.600679771655053152e-01,-6.357392714138428991e-01,6.185669115095064896e-01,-3.247472556023873191e-01,-1.530863949316765317e-02,-2.579111499898621429e-01,6.647213251380687526e-02,-1.297786740959216700e-01,4.404596556686860703e-02
9.721494908074798103e-01,3.244519999054322201e-01,5.011801814632087515e-01,-6.066976971626878434e-01,-2.560490662979805765e-01,-6.987814497838477079e-01,-4.787631696802333026e-02,4.357341358404043241e-01,-7.503633722378382220e-01
1.117599923507646809e+00,6.471160410423536513e-01,6.968247315403641728e-01,-6.459858734456804807e-01,-2.388103679537674495e-01,-8.789912073638710410e-01,3.016766668143617269e-01,1.309708478469277848e+00,-7.121297677445636021e-01
3.760559537902201099e-01,6.896181293357829256e-01,9.315981916329595380e-01,-3.157340857492302311e-01,-3.185894602671257569e-01,-8.316401741221811639e-01,3.035359912242199254e-01,1.001246945776733899e+00,-4.808084618982285362e-03
-3.204945066026233524e-01,1.758072650866306097e-02,7.750825515712218561e-01,-3.586360646273519664e-02,-2.272528878422057363e-02,-9.718543987699034270e-01,3.174809240703991287e-01,-1.297786740959216700e-01,-2.044724636394166795e-01
-4.928281366571598543e-01,-7.139197495301893293e-01,1.048984921679235072e+00,-2.346155570708158833e-01,1.703080426054935370e-01,2.421789556474310601e+00,8.009052633452929948e-01,7.441956685329481624e-01,-3.871441295517288883e-01
1.326240896614597209e-01,-1.067387330302694837e+00,7.750825515712218561e-01,-6.105426066771293958e-02,8.511680082388436985e-02,-6.077571334551624682e-01,6.791195163541779989e-01,7.441956685329481624e-01,-3.871441295517288883e-01
-7.642594187021319041e-02,-5.882012936491766153e-01,1.166371651725532699e+00,-2.715926641606913883e-01,-1.235516290686393542e-01,-7.206180913273454447e-01,8.622629679595867902e-01,7.441956685329481624e-01,-8.119619572547807085e-01
-4.092081240444905843e-01,-1.615891242315620757e-01,8.924692816175195942e-01,8.246313622486624306e-02,-9.749313158266501023e-02,-5.399486149779852973e-01,4.374073467167310936e-01,-3.868299513397093770e-01,5.177178434557714315e-01
6.897371178550043558e-01,1.329485888093522750e+00,6.185669115095064896e-01,1.729098497896072381e-02,-2.479840733863864291e-03,3.082325144483998303e-01,6.447220152598522880e-01,1.786828585966184768e-01,-5.761880628795870152e-01
3.493145284369298387e-01,3.154842953754858348e-01,5.403090914786488064e-01,5.496141282677141637e-02,-1.991212717737557980e-01,-6.730371987009872159e-01,3.872055883663679809e-01,-3.868299513397093770e-01,-1.428738786224741097e-01
9.898353357085939441e-01,2.400806547963856730e+00,1.009856011663817332e+00,-1.283063741874238828e-01,-2.213712196328828097e-01,-3.011247143075208577e-01,5.517557961985612991e-01,1.001246945776733899e+00,-3.666942169671116858e-02
-5.621577862412722171e-01,-5.368925401097051076e-01,1.205500561740972643e+00,-4.657224763825375535e-01,-3.524655069974880206e-01,-3.898504367895220257e-01,7.832416817444726176e-01,4.357341358404043241e-01,-5.931807759877090191e-01
-2.138699488831277695e-02,4.331562292035107814e-02,1.088113831694675016e+00,1.427043192780463210e+00,2.829609317518448353e-01,1.034128451231197676e+00,1.151387909365146012e+00,1.786828585966184768e-01,1.141409071378722412e-01
3.246954384291390050e-01,-4.930270768618674193e-01,9.315981916329595380e-01,-3.293693939886218058e-01,-1.704569245490046570e-01,-3.071010583088991663e-01,9.291986457383799580e-01,4.357341358404043241e-01,-7.206261242986246041e-01
1.699544275243532354e+00,8.241418857231451733e-01,1.166371651725532699e+00,-8.130776145328694540e-03,1.664994929786481892e-01,-1.108011438020880812e-01,1.151387909365146012e+00,-1.297786740959216700e-01,-5.443267258018581467e-01
5.897751230819913149e-01,1.092249092848630587e+00,8.924692816175195942e-01,-2.253712802983470487e-01,-7.000457734849750979e-01,-3.884712804815116938e-01,5.294439036056294290e-01,1.786828585966184768e-01,-5.337062801092817832e-01
2.602385731218899600e+00,-1.097021288020432861e+00,1.283758381771830326e+00,-3.691197841102378807e-01,-8.566658272073049418e-02,4.321267227846658510e-01,1.321516090296765755e+00,7.441956685329481624e-01,-2.851878509029965314e-01
4.404331762923168747e-01,6.966369855825514934e-01,1.166371651725532699e+00,-8.208499032507952931e-02,-7.363958388213047435e-02,2.251923471204364979e+00,7.460551941329711667e-01,1.786828585966184768e-01,-7.652319962074450865e-01
1.106563779711051021e+00,-5.923364717388709261e-02,1.322887291787270270e+00,-5.489209673347573704e-01,-7.174849218058577671e-01,1.294019131763868846e-01,4.699455234011985505e-01,1.786828585966184768e-01,-4.997208538930376087e-01
5.025471403819734562e-01,1.187666216484928178e-01,1.322887291787270270e+00,-9.364033629066562114e-02,-5.110214417128056130e-01,-3.351439032384435635e-01,9.329172944930211875e-01,4.357341358404043241e-01,-5.868085085721632677e-01
-5.348503764980443442e-01,-3.318567779471577883e-01,9.315981916329595380e-01,2.131919296681214160e+00,2.733393326753520980e-01,1.300914913303921061e-01,1.149528585020362925e+00,4.357341358404043241e-01,3.902724951448559021e-01
-5.123536218357526151e-01,-3.025148745239573667e-01,6.968247315403641728e-01,5.533813148949757732e+00,4.854154122273544036e-01,2.247786002280334205e+00,8.910824958894106862e-01,1.786828585966184768e-01,4.773601498239813945e-01
-3.463869978177138154e-01,-1.022935028986393213e+00,5.794380014940665458e-01,1.256486286328412305e+00,4.687780638412052947e-01,1.868058298808142226e+00,6.530889750066050103e-01,-1.297786740959216700e-01,1.108214623963013290e+00
4.489225176743137369e-01,1.558762156702715229e+00,1.088113831694675016e+00,-4.134923126180884423e-01,8.772265056265916849e-02,1.277779398979698389e+00,8.380917510218719446e-01,4.357341358404043241e-01,-7.015093220519873496e-01
4.348446428605483027e-01,-3.473888804057365109e-01,1.088113831694675016e+00,-5.951423511971016822e-01,-6.261483494089972734e-02,-5.815531636029651619e-01,8.641222923694449332e-01,4.357341358404043241e-01,-6.951370546364414871e-01
7.984006875445643914e-01,-3.193148201583572710e-01,1.205500561740972643e+00,-7.638504022946585037e-01,-9.027007039511839581e-01,-5.921266952977114473e-01,2.207960561893893281e-01,1.786828585966184768e-01,-9.056262896012863550e-03
1.696148538690733343e+00,-9.846581747859054490e-01,5.011801814632087515e-01,-7.977392113196228596e-02,-5.627375367314172427e-01,-5.912072577590379296e-01,4.184765727122793412e-03,-3.868299513397093770e-01,-6.314143804809836391e-01
7.298492558849396517e-01,-3.684454491460412706e-01,3.055356313860533857e-01,9.586733754494605741e-02,-1.089187804772327600e-01,-2.792880727640230654e-01,-3.500165290473713497e-01,-6.952914840322512724e-01,-2.681951377948744164e-01
-3.561497404070101958e-01,8.597875217934034531e-01,3.837934514169111244e-01,7.314113656521806783e-01,-3.161840604909866848e-01,-8.229055175047820248e-01,-3.806953813870534997e-01,-1.569265826661124796e+00,6.302945677970801519e-01
1.113015679161368565e+00,-1.691934538071000471e-01,1.490199913243379914e-01,-8.331824780881750270e-01,-1.885707409188003947e+00,-1.051845464634505456e+00,-2.037353405712622134e+00,-1.569265826661124796e+00,-7.758524419000213390e-01
1.157217132935011605e+00,7.789103180415107852e-01,1.098910813088980337e-01,-1.812298587098081226e-01,-2.917291628464179221e-01,1.537670079512370447e-01,-5.154963990519562111e-01,-9.523427612760372307e-01,-4.147572883524272558e-01
1.245222739305620552e+00,-4.437654328635491918e-01,-1.640112887991150570e-01,-8.017519370617808283e-01,-1.751205472163920085e+00,-1.051845464634505456e+00,-1.993659282699151269e+00,-1.826317103904910644e+00,-3.913923078287595003e-01
8.416438225060722533e-02,-7.135294339776762085e-01,-7.118160290151634984e-01,-8.170049937363546011e-01,-1.294179516212892844e+00,-1.051845464634505456e+00,-2.105218745663805624e+00,-1.569265826661124796e+00,-7.227502134371398546e-01
-2.554092730292679692e-01,6.566692189010704395e-01,3.163326127804032273e-02,-3.194317964582177871e-01,-7.764172161248250603e-01,-6.875183399350961455e-01,-1.350333046584170749e+00,-2.134778636597452373e+00,-1.619906808691115030e-01
1.383882547834328181e+00,7.664338677580275760e-01,1.490199913243379914e-01,-2.947033560918635442e-01,-5.138277414422797174e-01,-1.051845464634505456e+00,-1.267593111549341289e+00,-1.569265826661124796e+00,-4.848522299234308552e-01
1.517730597667720227e+00,2.353549689759616426e-01,1.098910813088980337e-01,-9.117588306541603016e-01,-1.482402048078392376e+00,-1.051845464634505456e+00,-1.866295562543534459e+00,-1.569265826661124796e+00,-6.908888763594109861e-01
9.836805632066462080e-01,5.469045700441133029e-01,-2.813980188454127673e-01,-7.962053709982994665e-01,-1.456143100601718698e+00,-1.051845464634505456e+00,-1.758454748398596390e+00,-1.260804293968580847e+00,-7.100056786060483516e-01
